ds,y,yhat,method,train_test,algorithm,DataProcessing
2017-03-19 20:00:00,24018.29268,22765.499903765845,Zone2,train,CatBoost,MaxAbsScaler
2017-03-19 21:00:00,23330.4878,22466.040422370344,Zone2,train,CatBoost,MaxAbsScaler
2017-03-19 22:00:00,20985.36585,22232.75779568133,Zone2,train,CatBoost,MaxAbsScaler
2017-03-19 23:00:00,17260.97561,18578.356759058126,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 00:00:00,14791.46341,17838.954292108614,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 01:00:00,13726.82927,15115.651704801638,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 02:00:00,13156.09756,14053.547348583388,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 03:00:00,13704.87805,13961.814723745052,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 04:00:00,14001.21951,13923.077082247893,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 05:00:00,12914.63415,13683.8941533874,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 06:00:00,14773.17073,14087.957871237662,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 07:00:00,17312.19512,15125.875916792595,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 08:00:00,19393.90244,18210.568147997743,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 09:00:00,20732.92683,19602.684031750865,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 10:00:00,21274.39024,20454.015839166626,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 11:00:00,21812.19512,20667.5746442198,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 12:00:00,21395.12195,21407.68204644997,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 13:00:00,21365.853659999997,20909.16725163944,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 14:00:00,21168.292679999995,21472.880240945356,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 15:00:00,20828.04878,21204.36972392413,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 16:00:00,20092.68293,20794.972415895307,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 17:00:00,26041.46341,20884.25059007307,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 18:00:00,26517.073170000003,25420.430501642728,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 19:00:00,26773.17073,26009.68806160919,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 20:00:00,26264.63415,25987.610864007795,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 21:00:00,24248.78049,25534.174472269053,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 22:00:00,21278.04878,22974.15908482595,Zone2,train,CatBoost,MaxAbsScaler
2017-03-20 23:00:00,18043.90244,20019.558648446713,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 00:00:00,15760.97561,17681.417110699258,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 01:00:00,14275.60976,15564.80779039272,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 02:00:00,13869.512199999997,14427.797330999509,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 03:00:00,14432.92683,13935.105330744907,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 04:00:00,14703.65854,14505.98462061313,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 05:00:00,13317.07317,14645.191595903647,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 06:00:00,14831.70732,13974.082681870437,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 07:00:00,17151.21951,15492.444257182697,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 08:00:00,18629.26829,17804.607596467245,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 09:00:00,19028.04878,17929.64025707409,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 10:00:00,20378.04878,18831.014535431463,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 11:00:00,20743.90244,21212.24425946073,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 12:00:00,20414.63415,21226.31408039854,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 13:00:00,20528.04878,20697.3552324402,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 14:00:00,20648.78049,21034.060683636715,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 15:00:00,21160.97561,20966.482955248222,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 16:00:00,19917.07317,20597.878779912113,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 17:00:00,26623.17073,21245.068325557633,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 18:00:00,27380.487799999995,26103.836617831563,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 19:00:00,26729.26829,26612.07571115725,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 20:00:00,25935.36585,25702.285242320148,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 21:00:00,24062.19512,24708.309497133174,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 22:00:00,21753.65854,22556.105215634503,Zone2,train,CatBoost,MaxAbsScaler
2017-03-21 23:00:00,18519.5122,20802.627896303595,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 00:00:00,15910.97561,17293.732135693015,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 01:00:00,14465.85366,14611.20106095056,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 02:00:00,13975.60976,14579.359586048891,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 03:00:00,14791.46341,14262.547199183622,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 04:00:00,14842.68293,14710.885561743276,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 05:00:00,13287.80488,15105.257359159445,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 06:00:00,15018.29268,13373.189246458065,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 07:00:00,17780.4878,15536.736549048283,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 08:00:00,18032.92683,18090.39451744512,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 09:00:00,20765.85366,19019.373105615065,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 10:00:00,22430.4878,20619.48713396652,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 11:00:00,22404.87805,21298.93669914549,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 12:00:00,21684.14634,22291.215247253524,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 13:00:00,21563.41463,21375.784603076365,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 14:00:00,21742.682930000003,20957.558834524796,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 15:00:00,21515.85366,21138.216266607564,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 16:00:00,21047.56098,20658.86625240302,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 17:00:00,26081.70732,20991.770313987658,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 18:00:00,26754.87805,25560.532922153445,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 19:00:00,26608.53659,25981.658948679054,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 20:00:00,26081.70732,26029.78625737192,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 21:00:00,24289.02439,25355.58018078704,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 22:00:00,20831.70732,22914.432312672347,Zone2,train,CatBoost,MaxAbsScaler
2017-03-22 23:00:00,17714.63415,19374.438725275995,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 00:00:00,15563.41463,17526.472224381803,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 01:00:00,14381.70732,15566.608029713158,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 02:00:00,13404.87805,14324.038504376884,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 03:00:00,14037.80488,13861.669841750825,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 04:00:00,14231.70732,14377.103608387937,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 05:00:00,12493.90244,14616.450283502418,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 06:00:00,14700.0,14090.79335745358,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 07:00:00,17195.12195,15494.517702798406,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 08:00:00,19028.04878,18384.935909356955,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 09:00:00,20524.39024,19538.386058389562,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 10:00:00,20257.31707,20810.582192825445,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 11:00:00,20828.04878,20736.19838959268,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 12:00:00,20941.46341,20886.700269800785,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 13:00:00,21457.31707,20398.036208338042,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 14:00:00,22046.34146,21259.356385004125,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 15:00:00,21362.19512,22157.63053728549,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 16:00:00,20568.29268,20615.882889820394,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 17:00:00,26059.7561,21477.341154238824,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 18:00:00,27073.170729999998,25468.756733356116,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 19:00:00,27109.7561,26047.561067373244,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 20:00:00,26374.39024,26297.84327106876,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 21:00:00,23915.85366,24797.150574482443,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 22:00:00,20915.85366,21828.18090905282,Zone2,train,CatBoost,MaxAbsScaler
2017-03-23 23:00:00,17550.0,19231.582538886545,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 00:00:00,15354.87805,18218.751382119113,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 01:00:00,13650.0,15162.47934705178,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 02:00:00,12889.02439,14036.776857204026,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 03:00:00,13796.34146,13936.35684763921,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 04:00:00,13964.63415,14182.381563666766,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 05:00:00,12808.536590000002,13957.194352846158,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 06:00:00,14462.19512,14054.662105376561,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 07:00:00,16510.97561,14746.529717819163,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 08:00:00,18808.53659,16319.89317214512,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 09:00:00,20476.82927,19039.745207991167,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 10:00:00,22039.02439,21125.801176599703,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 11:00:00,22371.95122,22006.771126765183,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 12:00:00,22104.87805,21731.749110059754,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 13:00:00,22148.78049,22340.62456732309,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 14:00:00,21420.73171,22491.42785065373,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 15:00:00,21043.90244,21608.564642881316,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 16:00:00,20008.536589999996,21280.409476094235,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 17:00:00,25350.0,22309.761040086414,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 18:00:00,26048.78049,26440.944187682177,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 19:00:00,25807.31707,26104.29670063661,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 20:00:00,25569.5122,26039.417490623102,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 21:00:00,23323.17073,25319.22250217924,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 22:00:00,20839.02439,22686.153032480415,Zone2,train,CatBoost,MaxAbsScaler
2017-03-24 23:00:00,17370.73171,20187.96504524435,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 00:00:00,14919.5122,17016.07567667343,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 01:00:00,13309.7561,14949.763812409261,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 02:00:00,12695.121949999999,13748.685432796761,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 03:00:00,13437.80488,13671.591596955259,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 04:00:00,13346.34146,13721.185313933745,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 05:00:00,11041.46341,13540.554068434647,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 06:00:00,12153.65854,12580.252523738514,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 07:00:00,15150.0,13531.355906458652,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 08:00:00,17765.85366,15212.2229308066,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 09:00:00,19437.804880000003,18357.612744206544,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 10:00:00,20140.2439,20244.77622794588,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 11:00:00,20400.0,21371.003696173615,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 12:00:00,20520.73171,21445.22325027554,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 13:00:00,20202.43902,21377.301471999996,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 14:00:00,19518.29268,21205.80662294174,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 15:00:00,19046.341460000003,20040.904243781282,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 16:00:00,17678.04878,19177.20099225298,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 17:00:00,22847.56098,20069.648872807105,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 18:00:00,23886.58537,22966.03221213694,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 19:00:00,23809.7561,23163.489877601554,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 20:00:00,23824.39024,23014.786999162352,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 21:00:00,22671.951219999995,22919.868556735135,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 22:00:00,20820.73171,21894.767623318443,Zone2,train,CatBoost,MaxAbsScaler
2017-03-25 23:00:00,18098.78049,20089.708918148288,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 00:00:00,15073.17073,17662.491882708942,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 01:00:00,13503.65854,15126.842093445983,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 02:00:00,12768.29268,13768.906383614443,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 03:00:00,13276.82927,13376.834078043115,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 04:00:00,13050.0,13717.492150901397,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 05:00:00,10671.95122,13580.524313456466,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 06:00:00,10752.43902,11726.935329868531,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 07:00:00,13046.34146,11761.55450503669,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 08:00:00,15373.17073,13851.425371422085,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 09:00:00,16364.63415,15524.621526973755,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 10:00:00,15837.80488,16904.707973567067,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 11:00:00,16328.04878,16167.00983494624,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 12:00:00,16456.09756,16994.51567962073,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 13:00:00,15998.78049,17110.536785634715,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 14:00:00,15570.731709999998,16489.82091842856,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 15:00:00,14919.5122,15811.341238170726,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 16:00:00,14271.95122,15333.010965861138,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 17:00:00,19803.65854,15196.411194426903,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 18:00:00,21526.82927,20489.528749104837,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 19:00:00,22328.04878,21019.49030123131,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 20:00:00,22445.12195,21791.201620622403,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 21:00:00,20762.19512,21330.759735508476,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 22:00:00,17908.53659,20193.274238761664,Zone2,train,CatBoost,MaxAbsScaler
2017-03-26 23:00:00,14967.073170000001,17449.470948945964,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 00:00:00,13298.780490000001,15192.49691119975,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 01:00:00,12369.5122,13745.546823324054,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 02:00:00,12186.58537,13103.064751289512,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 03:00:00,13328.04878,13182.64532393689,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 04:00:00,13510.975609999998,13588.953602372423,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 05:00:00,13800.0,14027.624282470237,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 06:00:00,16602.43902,14645.159295906687,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 07:00:00,18493.90244,17252.168523182554,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 08:00:00,19752.43902,18230.005170499644,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 09:00:00,21212.19512,20119.870764639178,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 10:00:00,19873.17073,20948.825768802613,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 11:00:00,19558.53659,20576.972370410367,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 12:00:00,21878.04878,19940.52585837523,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 13:00:00,21779.26829,22042.076716322368,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 14:00:00,21219.5122,22264.165855406183,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 15:00:00,20528.04878,21363.745909563866,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 16:00:00,19192.682930000003,20853.67012195953,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 17:00:00,22145.12195,20054.194784107494,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 18:00:00,23465.85366,22563.159723758337,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 19:00:00,23290.2439,23118.336933293274,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 20:00:00,21965.85366,22592.280845798112,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 21:00:00,20315.85366,21336.673715153192,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 22:00:00,17502.43902,20335.102010411225,Zone2,train,CatBoost,MaxAbsScaler
2017-03-27 23:00:00,14945.12195,17316.318415533628,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 00:00:00,13532.92683,15046.802063004723,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 01:00:00,12439.02439,13736.68367641092,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 02:00:00,13039.024390000002,13008.270698264107,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 03:00:00,14209.7561,13460.914918170934,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 04:00:00,14535.36585,14599.15176162022,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 05:00:00,14809.7561,14756.540550839976,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 06:00:00,16437.80488,15154.28103634817,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 07:00:00,18215.85366,17186.11271273996,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 08:00:00,19792.68293,18246.50618007389,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 09:00:00,21139.02439,20550.408615008553,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 10:00:00,21881.70732,20824.29746671974,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 11:00:00,21376.82927,22532.664096579174,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 12:00:00,21310.97561,21621.605888348236,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 13:00:00,19928.048779999997,21626.89610484421,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 14:00:00,19273.17073,20296.112907891566,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 15:00:00,18347.56098,19485.93444845043,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 16:00:00,19320.73171,18580.075387970082,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 17:00:00,25236.58537,21778.80992663318,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 18:00:00,27142.68293,25153.9247301248,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 19:00:00,26846.34146,25975.921592530456,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 20:00:00,25657.31707,25835.339428636587,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 21:00:00,23575.60976,24648.18961723363,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 22:00:00,20462.19512,22353.447315763835,Zone2,train,CatBoost,MaxAbsScaler
2017-03-28 23:00:00,17187.80488,20289.528778434415,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 00:00:00,15325.609760000001,16513.71892749818,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 01:00:00,14078.04878,14193.947209530352,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 02:00:00,13650.0,13478.395922921462,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 03:00:00,13759.7561,13902.078660683506,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 04:00:00,13840.2439,14025.246213658875,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 05:00:00,14118.292680000002,14142.659872441895,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 06:00:00,16086.58537,14793.29851239875,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 07:00:00,17282.92683,17027.051295244855,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 08:00:00,19057.31707,17618.567616088305,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 09:00:00,19880.4878,18643.258033071696,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 10:00:00,19920.73171,20982.96705738049,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 11:00:00,19770.73171,19912.907830979893,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 12:00:00,20154.87805,19978.960101574576,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 13:00:00,19818.29268,20395.46555687439,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 14:00:00,19503.658540000004,20054.305435676855,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 15:00:00,18687.80488,19565.71510295211,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 16:00:00,17967.07317,19112.80026282829,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 17:00:00,22587.80488,19075.696411450463,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 18:00:00,24307.31707,22813.59130485266,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 19:00:00,24259.7561,24373.74488433245,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 20:00:00,23037.80488,23553.116610161436,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 21:00:00,21215.85366,22729.27237700796,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 22:00:00,18179.26829,20250.77727669671,Zone2,train,CatBoost,MaxAbsScaler
2017-03-29 23:00:00,15662.19512,18288.773348193718,Zone2,train,CatBoost,MaxAbsScaler
2017-03-30 00:00:00,13920.731710000002,15766.291883830634,Zone2,train,CatBoost,MaxAbsScaler
2017-03-30 01:00:00,12867.07317,14079.855192414585,Zone2,train,CatBoost,MaxAbsScaler
2017-03-30 02:00:00,11926.829270000002,13363.427436465365,Zone2,train,CatBoost,MaxAbsScaler
2017-03-30 03:00:00,12812.19512,12343.287315148913,Zone2,train,CatBoost,MaxAbsScaler
2017-03-30 04:00:00,12900.0,13693.700909630366,Zone2,train,CatBoost,MaxAbsScaler
2017-03-30 05:00:00,12896.34146,13614.458312090235,Zone2,train,CatBoost,MaxAbsScaler
2017-03-30 06:00:00,16141.46341,13822.754333462184,Zone2,train,CatBoost,MaxAbsScaler
